Timestamp,Event Type,Page,Referrer,Browser,Device,Screen Size,User Agent,Session ID,Visitor ID,UTM Source,UTM Medium,UTM Campaign,Product ID,Product Name,Category,Price,Quantity,Order ID,Order Total,Payment Method,Duration Seconds,Metadata,IP Address,Country,State,City,Region,ISP,Approx Latitude,Approx Longitude,UTM Content,UTM Term
,,,,,,,,,,,,,,,,,,,,,,,66.249.79.196,United States,California,Mountain View,North America,Google LLC,37.3860517,-122.0838511,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.51.11.17,India,Karnataka,Mangaluru,Asia,Reliance Jio Infocomm Limited,12.9141417,74.8559568,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.51.11.17,India,Karnataka,Mangaluru,Asia,Reliance Jio Infocomm Limited,12.9141417,74.8559568,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.178.209.49,India,Haryana,Ambala,Asia,Bharti Airtel Limited,30.3560326,76.7949614,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.178.209.49,India,Haryana,Ambala,Asia,Bharti Airtel Limited,30.3560326,76.7949614,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.178.209.49,India,Haryana,Ambala,Asia,Bharti Airtel Limited,30.3560326,76.7949614,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.178.209.49,India,Haryana,Ambala,Asia,Bharti Airtel Limited,30.3560326,76.7949614,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.178.209.49,India,Haryana,Ambala,Asia,Bharti Airtel Limited,30.3560326,76.7949614,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.178.209.49,India,Haryana,Ambala,Asia,Bharti Airtel Limited,30.3560326,76.7949614,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.178.209.49,India,Haryana,Ambala,Asia,Bharti Airtel Limited,30.3560326,76.7949614,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,66.249.79.203,United States,California,Mountain View,North America,Google LLC,37.3860517,-122.0838511,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.178.209.49,India,Haryana,Ambala,Asia,Bharti Airtel Limited,30.3560326,76.7949614,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.210.117,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.210.117,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.210.117,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.210.117,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.210.117,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.210.117,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.51.31.171,India,Maharashtra,Navi Mumbai,Asia,Reliance Jio Infocomm Limited,18.9832829,73.108491,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.51.31.171,India,Maharashtra,Navi Mumbai,Asia,Reliance Jio Infocomm Limited,18.9832829,73.108491,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.210.117,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.210.117,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.210.117,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.210.117,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.210.117,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.210.117,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.210.117,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.51.28.70,India,Tamil Nadu,Madurai,Asia,Reliance Jio Infocomm Limited,9.9252007,78.1197754,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.51.28.70,India,Tamil Nadu,Madurai,Asia,Reliance Jio Infocomm Limited,9.9252007,78.1197754,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.51.28.70,India,Tamil Nadu,Madurai,Asia,Reliance Jio Infocomm Limited,9.9252007,78.1197754,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.51.28.70,India,Tamil Nadu,Madurai,Asia,Reliance Jio Infocomm Limited,9.9252007,78.1197754,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.51.28.70,India,Tamil Nadu,Madurai,Asia,Reliance Jio Infocomm Limited,9.9252007,78.1197754,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.210.117,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.210.117,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.210.117,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,115.246.226.52,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,115.246.226.52,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,115.246.226.52,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,115.246.226.52,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,115.246.226.52,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,115.246.226.52,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,115.246.226.52,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,115.246.226.52,India,Tamil Nadu,Chennai,Asia,Reliance Jio Infocomm Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,117.200.146.182,India,Tamil Nadu,Veeravanallur,Asia,Bharat Sanchar Nigam LTD,8.6968753,77.5187941,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,117.200.146.182,India,Tamil Nadu,Veeravanallur,Asia,Bharat Sanchar Nigam LTD,8.6968753,77.5187941,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,117.200.146.182,India,Tamil Nadu,Veeravanallur,Asia,Bharat Sanchar Nigam LTD,8.6968753,77.5187941,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,117.200.146.182,India,Tamil Nadu,Veeravanallur,Asia,Bharat Sanchar Nigam LTD,8.6968753,77.5187941,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,1.38.97.89,India,Tamil Nadu,Chennai,Asia,Vodafone Idea Ltd. vil,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,1.38.97.89,India,Tamil Nadu,Chennai,Asia,Vodafone Idea Ltd. vil,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,1.38.97.89,India,Tamil Nadu,Chennai,Asia,Vodafone Idea Ltd. vil,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,1.38.97.89,India,Tamil Nadu,Chennai,Asia,Vodafone Idea Ltd. vil,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,1.38.97.89,India,Tamil Nadu,Chennai,Asia,Vodafone Idea Ltd. vil,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,1.38.97.89,India,Tamil Nadu,Chennai,Asia,Vodafone Idea Ltd. vil,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,1.38.97.89,India,Tamil Nadu,Chennai,Asia,Vodafone Idea Ltd. vil,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,1.38.97.89,India,Tamil Nadu,Chennai,Asia,Vodafone Idea Ltd. vil,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,1.38.97.89,India,Tamil Nadu,Chennai,Asia,Vodafone Idea Ltd. vil,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,1.38.97.89,India,Tamil Nadu,Chennai,Asia,Vodafone Idea Ltd. vil,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,1.38.97.89,India,Tamil Nadu,Chennai,Asia,Vodafone Idea Ltd. vil,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,1.38.97.89,India,Tamil Nadu,Chennai,Asia,Vodafone Idea Ltd. vil,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,223.182.202.20,India,Tamil Nadu,Chennai,Asia,Bharti Airtel Limited,13.0826802,80.2707184,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,49.47.217.205,India,Tamil Nadu,Singanallur,Asia,Reliance Jio Infocomm Limited,11.3657808,77.5332796,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,49.47.217.205,India,Tamil Nadu,Singanallur,Asia,Reliance Jio Infocomm Limited,11.3657808,77.5332796,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,49.47.217.205,India,Tamil Nadu,Singanallur,Asia,Reliance Jio Infocomm Limited,11.3657808,77.5332796,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,49.47.217.205,India,Tamil Nadu,Singanallur,Asia,Reliance Jio Infocomm Limited,11.3657808,77.5332796,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,57.141.18.43,United States,Texas,Dallas,North America,"Facebook, Inc.",32.7766642,-96.7969879,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,57.141.18.62,United States,Texas,Dallas,North America,"Facebook, Inc.",32.7766642,-96.7969879,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,57.141.18.77,United States,Texas,Dallas,North America,"Facebook, Inc.",32.7766642,-96.7969879,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,57.141.18.119,United States,Texas,Dallas,North America,"Facebook, Inc.",32.7766642,-96.7969879,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,57.141.18.121,United States,Texas,Dallas,North America,"Facebook, Inc.",32.7766642,-96.7969879,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,57.141.18.52,United States,Texas,Dallas,North America,"Facebook, Inc.",32.7766642,-96.7969879,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.51.16.180,India,Maharashtra,Navi Mumbai,Asia,Reliance Jio Infocomm Limited,18.9832829,73.108491,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.51.16.180,India,Maharashtra,Navi Mumbai,Asia,Reliance Jio Infocomm Limited,18.9832829,73.108491,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,149.57.191.201,United States,Florida,Boca Raton,North America,Logicweb Inc.,26.3683064,-80.1289321,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,149.57.191.201,United States,Florida,Boca Raton,North America,Logicweb Inc.,26.3683064,-80.1289321,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,149.57.191.201,United States,Florida,Boca Raton,North America,Logicweb Inc.,26.3683064,-80.1289321,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,149.57.191.201,United States,Florida,Boca Raton,North America,Logicweb Inc.,26.3683064,-80.1289321,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,149.57.191.201,United States,Florida,Boca Raton,North America,Logicweb Inc.,26.3683064,-80.1289321,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,149.57.191.201,United States,Florida,Boca Raton,North America,Logicweb Inc.,26.3683064,-80.1289321,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,149.57.191.201,United States,Florida,Boca Raton,North America,Logicweb Inc.,26.3683064,-80.1289321,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,149.57.191.201,United States,Florida,Boca Raton,North America,Logicweb Inc.,26.3683064,-80.1289321,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,149.57.191.201,United States,Florida,Boca Raton,North America,Logicweb Inc.,26.3683064,-80.1289321,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,69.171.234.25,United States,Oregon,Hillsboro,North America,"Facebook, Inc.",45.5228939,-122.989827,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,149.57.191.201,United States,Florida,Boca Raton,North America,Logicweb Inc.,26.3683064,-80.1289321,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,149.57.191.201,United States,Florida,Boca Raton,North America,Logicweb Inc.,26.3683064,-80.1289321,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.246.95,India,Maharashtra,Navi Mumbai,Asia,Reliance Jio Infocomm Limited,18.9832829,73.108491,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.246.95,India,Maharashtra,Navi Mumbai,Asia,Reliance Jio Infocomm Limited,18.9832829,73.108491,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.246.95,India,Maharashtra,Navi Mumbai,Asia,Reliance Jio Infocomm Limited,18.9832829,73.108491,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.246.95,India,Maharashtra,Navi Mumbai,Asia,Reliance Jio Infocomm Limited,18.9832829,73.108491,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.246.95,India,Maharashtra,Navi Mumbai,Asia,Reliance Jio Infocomm Limited,18.9832829,73.108491,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.246.95,India,Maharashtra,Navi Mumbai,Asia,Reliance Jio Infocomm Limited,18.9832829,73.108491,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.246.95,India,Maharashtra,Navi Mumbai,Asia,Reliance Jio Infocomm Limited,18.9832829,73.108491,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.246.95,India,Maharashtra,Navi Mumbai,Asia,Reliance Jio Infocomm Limited,18.9832829,73.108491,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.246.95,India,Maharashtra,Navi Mumbai,Asia,Reliance Jio Infocomm Limited,18.9832829,73.108491,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.246.95,India,Maharashtra,Navi Mumbai,Asia,Reliance Jio Infocomm Limited,18.9832829,73.108491,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.49.246.95,India,Maharashtra,Navi Mumbai,Asia,Reliance Jio Infocomm Limited,18.9832829,73.108491,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.51.121.176,India,Tamil Nadu,Nazarathpettai,Asia,Reliance Jio Infocomm Limited,13.047231,80.0801306,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.51.121.176,India,Tamil Nadu,Nazarathpettai,Asia,Reliance Jio Infocomm Limited,13.047231,80.0801306,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.51.121.176,India,Tamil Nadu,Nazarathpettai,Asia,Reliance Jio Infocomm Limited,13.047231,80.0801306,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.51.121.176,India,Tamil Nadu,Nazarathpettai,Asia,Reliance Jio Infocomm Limited,13.047231,80.0801306,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,157.51.121.176,India,Tamil Nadu,Nazarathpettai,Asia,Reliance Jio Infocomm Limited,13.047231,80.0801306,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,38.114.120.117,United Kingdom,England,London,Europe,GTHost,51.5073509,-0.1277583,(not set),(not set)
,,,,,,,,,,,,,,,,,,,,,,,38.114.120.117,United Kingdom,England,London,Europe,GTHost,51.5073509,-0.1277583,(not set),(not set)
